3458764596128636875,"<p>Building the right communication feedback loops</p>",777.0055010112844,132.51690861473492
3458764596128636876,"<p>Weak tooling</p><p>(poor automation, lots of manual processes, no IDE support, etc)</p>",744.0790400909493,361.0794398025922
3458764596128636877,"<p>not having a common vocabulary and frame of reference</p>",220.42487181367176,208.58561011820933
3458764596128636878,"<p>Pressure to ship that can limit time to reflect and improve practices and product</p>",460.53922205422685,119.89000909552874
3458764596128636879,"<p>Trust takes a long time to build, and it can be destroyed in a short amount of time</p>",420.22959200845304,392.7642494478299
3458764596128636884,"<p>sloppy thinking and not articulating ideas clearly</p>",645.7074783036926,132.5169086147348
3458764596128636885,"<p>Performance Reviews:</p><p><br /></p><p>We spend a lot of time/effort to tell people they are mostly average</p>",76.66893663702575,119.89000909552863
3458764596128636886,"<p>DevEx is an overloaded term</p>",197.21787923610202,119.89000909552874
3458764596128636888,"<p>focus on technology over experience (of dev, of customer with product)</p>",832.1953665574586,255.14563134001207
3458764596128636889,"<p>Amount of Toil</p>",625.0086954023752,340.44449869425546
3458764596128636890,"<p>Toxicity in the team</p>",313.6442616544532,334.6298503126306
3458764596128636891,"<p>Lack of belonging to the team</p>",197.21787923610202,334.6298503126306
3458764596128636892,"<p>Interruptions</p>",86.78834122127176,260.1220406349332
3458764596128636895,"<p>Lack of servant leadership</p>",544.3427724213393,239.48709952659658
3458764596128636896,"<p>Cognitive overload</p>",264.03135533333653,390.5034139009214
3458764596128636897,"<p>Job insecurity</p>",417.4505321691206,246.10120730159974
3458764596128636899,"<p>Lack of autonomy given to engineering teams</p>",351.830052616647,1106.5301143827753
3458764596128636900,"<p>taking into account individual differences and preferences</p>",358.4600456072977,993.0837015432414
3458764596128636901,"<p>not feeling related / appreciated/  integrated in the team</p>",220.4248718136718,993.0837015432414
3458764596128636902,"<p>insufficient autonomy</p>",878.4169948917091,1024.5998275913512
3458764596128636905,"<p>Security</p>",93.39545878624102,999.2879928927166
3458764596128636906,"<p>predominant focus on technical intelligence over emotional one</p>",609.5884124264628,1101.7177347463664
3458764596128636908,"<p>lack of engagement between team members</p>",480.4720859599535,1005.5727152151164
3458764596128636909,"<p>classic:  constant interruptions</p>",709.3345619912254,1005.5727152151165
3458764596128636910,"<p>it goes without saying: remote</p>",608.0950575936195,1005.5727152151165
3458764596128636911,"<p>Lack of trust to communicate about conflicts within team</p>",480.4720859599535,1110.4816384921864
3458764596128636912,"<p>Effective team structures</p>",220.4248718136718,1106.5301143827753
3458764596128636913,"<p>Seeing one task at a time through to completion</p>",93.39545878624102,1106.5301143827753
3458764596128636918,"<p>Desire &amp; difficulty of objective decision-making</p>",719.2708792284543,1106.5301143827753
3458764596128636920,"<p>no good way of actually capturing / working with *value*</p><p><br /></p>",448.41567556483267,660.7464796803272
3458764596128636921,"<p>Underestimation of cost required to maintain existing software / cost of tech debt</p>",572.0608887137746,567.3789605632353
3458764596128636922,"<p>focusing on feature delivery rather than delivery of value to customers</p>",401.7605881209625,559.7890805126684
3458764596128636923,"<p>there is often a lack of continual engagement with customers</p>",299.64426165445326,564.1631039501685
3458764596128636924,"<p>insufficient time to think creatively -- the product must go on (and thus suboptimal decisions)</p>",98.96364050219648,559.7890805126684
3458764596128636926,"<p>Lack of aligment on what matters and what is quality</p>",298.5597438212115,891.9765407799814
3458764596128636927,"<p>legacy of the existing code</p>",836.4364650000409,581.1789568147518
3458764596128636928,"<p>making the important things explicit and unimportant things implicit</p>",724.927120331985,572.2616295510808
3458764596128745929,"<p>Many organizations are not optimized for learning</p>",98.96364050219648,692.1963239807329
3458764596128745930,"<p>Lack of transparency about business </p><p>priorities (security, time to market...)</p>",139.2260408669544,891.9765407799814
3458764596128745931,"<p>Lack of clarity on requirements</p>",465.4910862116928,774.1764278863985
3458764596128745932,"<p>Lack of understanding how the product aligns to business goals</p>",351.83005261664704,735.8976781929639
3458764596128745933,"<p>Getting lost down technical rabbit holes</p>",220.4248718136718,686.7464796803273
3458764596128745938,"<p>Balancing upfront vs just-in-time decisions &amp; design</p>",93.39545878624102,793.1537231483918
3458764596128745939,"<p>Investing in foundational software</p>",553.6074126782021,673.2190287187397
